cls,file,id,width,height,mode,bytes,info_keys,n_exif,orientation,mean,std,mean_r,mean_g,mean_b
Bonafide,27558.png,27558,1024,1024,RGB,1757950,,0,1,118.705414,57.688725,152.25934,114.96367,88.8932
Bonafide,27560.png,27560,1024,1024,RGB,1611888,,0,1,147.40874,72.5346,163.64156,144.10657,134.47798
Bonafide,27571.png,27571,1024,1024,RGB,1337979,,0,1,164.42882,71.29087,177.38976,162.1206,153.77611
Bonafide,27582.png,27582,1024,1024,RGB,1453734,,0,1,133.47969,68.95453,153.45732,145.79045,101.19141
Bonafide,27588.png,27588,1024,1024,RGB,1362786,,0,1,94.29654,64.03178,109.942795,94.22241,78.72434
Bonafide,27596.png,27596,1024,1024,RGB,1612441,,0,1,135.60703,56.412342,152.97598,133.08842,120.75671
Bonafide,27605.png,27605,1024,1024,RGB,1406618,,0,1,127.16021,72.95265,142.57454,117.900345,121.005775
Bonafide,27606.png,27606,1024,1024,RGB,1613805,,0,1,87.12582,54.17506,118.19974,84.50129,58.6763
Bonafide,27630.png,27630,1024,1024,RGB,1400653,,0,1,91.17315,60.05683,115.80872,85.290184,72.42052
Bonafide,27631.png,27631,1024,1024,RGB,1544367,,0,1,102.6307,60.51923,116.9151,95.80736,95.16975
Bonafide,27637.png,27637,1024,1024,RGB,1544510,,0,1,108.77073,70.2808,131.10927,103.58836,91.61465
Bonafide,27659.png,27659,1024,1024,RGB,1569342,,0,1,126.6966,77.19356,117.61359,125.62391,136.8524
Bonafide,27664.png,27664,1024,1024,RGB,1618361,,0,1,74.5922,70.93822,113.04696,61.35513,49.374516
Bonafide,27674.png,27674,1024,1024,RGB,1514593,,0,1,136.89394,69.80734,148.0539,131.60466,131.02322
Bonafide,27699.png,27699,1024,1024,RGB,1350981,,0,1,186.89223,60.886658,200.21478,181.91196,178.54997
Bonafide,27708.png,27708,1024,1024,RGB,1238045,,0,1,165.72414,69.34256,195.9105,150.33772,150.92416
Bonafide,27709.png,27709,1024,1024,RGB,1385142,,0,1,135.66913,62.717636,155.63318,139.9735,111.40066
Bonafide,27735.png,27735,1024,1024,RGB,1872514,,0,1,112.32508,61.340485,139.40123,98.62462,98.94947
Bonafide,27764.png,27764,1024,1024,RGB,1191740,,0,1,152.83812,85.71432,169.80728,150.82243,137.88495
Bonafide,27783.png,27783,1024,1024,RGB,1189104,,0,1,136.93547,63.386185,166.55315,137.5498,106.70352
Bonafide,27791.png,27791,1024,1024,RGB,1488230,,0,1,74.76088,70.7244,99.16436,69.78607,55.332153
Bonafide,27793.png,27793,1024,1024,RGB,1555862,,0,1,85.77212,53.29813,121.22982,72.0474,64.039116
Bonafide,27808.png,27808,1024,1024,RGB,1703510,,0,1,91.60117,74.59422,119.342186,87.3754,68.08593
Bonafide,27854.png,27854,1024,1024,RGB,1628078,,0,1,145.78589,67.96377,177.53937,139.98744,119.83069
Bonafide,27871.png,27871,1024,1024,RGB,1568318,,0,1,102.75309,81.116104,121.60701,98.18597,88.46628
Bonafide,27879.png,27879,1024,1024,RGB,1463430,,0,1,105.66095,71.139145,150.68349,76.67099,89.62823
Bonafide,27896.png,27896,1024,1024,RGB,1321307,,0,1,136.81218,67.84739,150.77672,135.36314,124.29696
Bonafide,27909.png,27909,1024,1024,RGB,1690244,,0,1,84.68154,43.772377,90.651634,82.22732,81.16559
Bonafide,27921.png,27921,1024,1024,RGB,1745147,,0,1,85.591,54.990623,98.053635,82.41259,76.30681
Bonafide,27927.png,27927,1024,1024,RGB,1559200,,0,1,86.92213,53.089382,110.92397,80.21895,69.6235
Bonafide,27951.png,27951,1024,1024,RGB,1530282,,0,1,90.15275,49.239754,110.42059,86.29778,73.739845
Bonafide,27962.png,27962,1024,1024,RGB,1571614,,0,1,131.36674,57.384758,141.69803,128.51382,123.88837
Bonafide,27976.png,27976,1024,1024,RGB,1595075,,0,1,100.11637,65.30034,115.391174,94.85391,90.10409
Bonafide,28001.png,28001,1024,1024,RGB,1827335,,0,1,82.909676,74.85257,86.878,75.44537,86.405685
Bonafide,28014.png,28014,1024,1024,RGB,1578032,,0,1,96.814354,51.021675,111.44575,93.156006,85.84119
Bonafide,28017.png,28017,1024,1024,RGB,1646992,,0,1,118.54144,64.6732,148.25978,105.92643,101.438126
Bonafide,28021.png,28021,1024,1024,RGB,1227716,,0,1,80.57011,67.67688,94.166046,76.7745,70.769775
Bonafide,28024.png,28024,1024,1024,RGB,1508288,,0,1,79.06985,70.80207,99.28646,71.18324,66.73976
Bonafide,28046.png,28046,1024,1024,RGB,1537070,,0,1,86.805824,77.34561,128.15318,87.41896,44.84537
Bonafide,28051.png,28051,1024,1024,RGB,1571287,,0,1,90.93342,67.35362,116.842834,89.05951,66.89789
Bonafide,28090.png,28090,1024,1024,RGB,1649513,,0,1,118.738914,80.61381,148.00345,112.942406,95.27097
Screens,00962.png,962,1723,1741,RGB,4224905,XML:com.adobe.xmp|dpi|exif|icc_profile|xmp,13,1,82.44099,55.39857,107.828545,71.76305,67.73137
Screens,00998.png,998,2637,2564,RGB,12218860,XML:com.adobe.xmp|dpi|exif|icc_profile|xmp,13,1,111.814156,59.30508,131.94762,111.42309,92.072
Screens,01012.png,1012,3612,3570,RGB,19562557,XML:com.adobe.xmp|dpi|exif|icc_profile|xmp,13,1,83.49791,58.239525,95.65442,87.8742,66.96558
Screens,08794.png,8794,3827,3835,RGB,22791501,XML:com.adobe.xmp|dpi|exif|icc_profile|xmp,13,1,112.042366,66.56405,130.21637,110.617966,95.29327
Screens,10673.png,10673,2891,2803,RGB,15646455,XML:com.adobe.xmp|dpi|exif|icc_profile|xmp,13,1,124.72068,55.693977,140.4231,121.41205,112.32735
Screens,10684.png,10684,2029,2071,RGB,5551599,XML:com.adobe.xmp|dpi|exif|icc_profile|xmp,13,1,90.252266,65.00143,98.81385,86.15875,85.78429
Screens,10696.png,10696,1822,2107,RGB,5481955,XML:com.adobe.xmp|dpi|exif|icc_profile|xmp,13,1,99.209816,65.34906,119.582306,95.97134,82.075775
Screens,10712.png,10712,1856,1924,RGB,4509869,XML:com.adobe.xmp|dpi|exif|icc_profile|xmp,13,1,77.78711,62.280598,98.0248,71.16931,64.16721
Screens,10728.png,10728,3274,3320,RGB,14755216,XML:com.adobe.xmp|dpi|exif|icc_profile|xmp,13,1,98.13161,62.768005,113.18273,96.47013,84.7424
Screens,10741.png,10741,2784,3013,RGB,10553542,XML:com.adobe.xmp|dpi|exif|icc_profile|xmp,13,1,99.664246,64.13934,115.83721,99.768295,83.387115
Screens,10744.png,10744,2129,2159,RGB,5814710,XML:com.adobe.xmp|dpi|exif|srgb|xmp,9,1,101.55808,72.67788,143.60422,86.21918,74.85083
Screens,10881.png,10881,2446,2389,RGB,6114814,XML:com.adobe.xmp|dpi|exif|srgb|xmp,9,1,110.048874,48.630554,133.83084,107.46134,88.85424
Screens,10889.png,10889,1980,2358,RGB,5671633,XML:com.adobe.xmp|dpi|exif|srgb|xmp,9,1,101.88766,67.05223,121.86405,97.35334,86.44551
Screens,10954.png,10954,2423,2466,RGB,7109071,XML:com.adobe.xmp|dpi|exif|srgb|xmp,9,1,106.37803,71.0714,78.20437,100.42109,140.5085
Screens,10960.png,10960,2650,2670,RGB,8663651,XML:com.adobe.xmp|dpi|exif|srgb|xmp,9,1,115.39778,55.10343,121.16412,123.01013,102.018974
Screens,10970.png,10970,2697,2915,RGB,8076635,XML:com.adobe.xmp|dpi|exif|srgb|xmp,9,1,140.31725,67.501884,138.83269,138.87958,143.23993
Screens,10972.png,10972,2552,2885,RGB,7934454,XML:com.adobe.xmp|dpi|exif|srgb|xmp,9,1,95.77458,64.87009,103.7033,95.93983,87.68057
Screens,10992.png,10992,1980,2353,RGB,5790402,XML:com.adobe.xmp|dpi|exif|srgb|xmp,9,1,115.91324,73.19745,132.02303,111.51348,104.20327
Screens,11040.png,11040,2877,3173,RGB,10141924,XML:com.adobe.xmp|dpi|exif|srgb|xmp,9,1,93.082306,86.63516,101.97157,89.46315,87.8124
Screens,11053.png,11053,3785,4034,RGB,21816258,XML:com.adobe.xmp|dpi|exif|icc_profile|xmp,13,1,119.78046,72.32565,131.43167,113.69368,114.216
Screens,11099.png,11099,5712,4284,RGB,38131839,XML:com.adobe.xmp|dpi|exif|icc_profile|xmp,13,6,88.81102,66.619545,93.57319,84.231384,88.62804
Screens,11117.png,11117,5712,4284,RGB,35478538,XML:com.adobe.xmp|dpi|exif|icc_profile|xmp,13,6,82.29131,69.13129,92.018776,81.2795,73.57501
Screens,11130.png,11130,5712,4284,RGB,35383785,XML:com.adobe.xmp|dpi|exif|icc_profile|xmp,13,6,84.15637,57.06099,89.113655,83.90745,79.44851
